Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,18178,8/16/2022,0.011968548,0.041421443,0.039096182,21,100
Market-Adjusted Model,18179,8/16/2022,-0.05042296,-0.024732455,-0.023295327,21,100
Market-Adjusted Model,18180,8/16/2022,-0.034266949,-0.006862951,-0.007139316,21,100
Market-Adjusted Model,18181,8/16/2022,-0.023623747,0.005445455,0.003503887,21,100
Market-Adjusted Model,18182,8/16/2022,0.058810532,0.088546999,0.085938166,21,100
Market-Adjusted Model,18183,8/16/2022,-0.10961533,-0.081372827,-0.082487697,21,100
Market-Adjusted Model,18184,8/16/2022,-0.050955465,-0.013113932,-0.023827831,21,100
Market-Adjusted Model,18185,8/16/2022,-0.099502517,-0.045120712,-0.072374884,21,100
Market-Adjusted Model,18186,8/16/2022,-0.017408571,0.010034971,0.009719062,21,100
Market-Adjusted Model,18187,8/16/2022,-0.065541199,-0.039341671,-0.038413565,21,100
Market-Adjusted Model,18188,8/16/2022,-0.047026525,-0.020695507,-0.019898892,21,100
Market-Adjusted Model,18189,8/16/2022,-0.029373786,-0.003174501,-0.002246152,21,100
Market-Adjusted Model,18190,8/16/2022,0.064056353,0.09530735,0.091183986,21,100
Market-Adjusted Model,18191,8/16/2022,0.019033969,0.046620041,0.046161602,21,100
Market-Adjusted Model,18192,8/16/2022,0.051377185,0.090720857,0.078504818,21,100
Market-Adjusted Model,18195,8/16/2022,0.25112103,0.289461549,0.278248663,21,100
Market-Adjusted Model,18196,8/16/2022,-0.060287097,-0.033210268,-0.033159464,21,100
Market-Adjusted Model,18197,8/16/2022,0.695652174,0.631826999,0.722779807,21,100
Market-Adjusted Model,18203,8/16/2022,0.099476425,0.162831549,0.126604058,21,100
Market-Adjusted Model,18205,8/16/2022,-0.11200003,-0.004919109,-0.084872396,21,100
Market-Adjusted Model,18206,8/16/2022,-0.063004828,-0.023411683,-0.035877194,21,100
Market-Adjusted Model,18207,8/16/2022,0.074823028,0.10035461,0.101950661,21,100
Market-Adjusted Model,18208,8/16/2022,0.015681753,0.059429917,0.042809386,21,100
Market-Adjusted Model,18209,8/16/2022,0.513888877,0.474992524,0.54101651,21,100
Market-Adjusted Model,18210,8/16/2022,-0.079646054,-0.011740252,-0.052518421,21,100
Market-Adjusted Model,18211,8/16/2022,0.13043471,0.183878424,0.157562343,21,100
Market-Adjusted Model,18212,8/16/2022,0.195921388,0.222296851,0.223049021,21,100
Market-Adjusted Model,18213,8/16/2022,0.009554148,0.083933539,0.036681782,21,100
Market-Adjusted Model,18214,8/16/2022,-0.112754952,-0.043433176,-0.085627319,21,100
Market-Adjusted Model,18215,8/16/2022,2.346666542,1.530706894,2.373794175,21,100
Market-Adjusted Model,18216,8/16/2022,-0.035051604,-0.009660613,-0.007923971,21,100
Market-Adjusted Model,18217,8/16/2022,-0.126443649,-0.093001037,-0.099316016,21,100
Market-Adjusted Model,18218,8/16/2022,-0.050473202,-0.025221205,-0.023345569,21,100
Market-Adjusted Model,18222,8/16/2022,0.011026868,0.037554835,0.038154501,21,100
Market-Adjusted Model,18223,8/16/2022,0.171673863,0.189209454,0.198801496,21,100
Market-Adjusted Model,18224,8/16/2022,0.127981703,0.164393503,0.155109336,21,100
Market-Adjusted Model,18229,8/16/2022,-0.136920602,-0.094666869,-0.109792969,21,100
Market-Adjusted Model,18231,8/16/2022,-0.047774203,-0.021916421,-0.02064657,21,100
Market-Adjusted Model,18234,8/16/2022,-0.011258885,0.014413855,0.015868748,21,100
Market-Adjusted Model,18237,8/16/2022,-0.002501235,0.023220407,0.024626398,21,100
Market-Adjusted Model,18238,8/16/2022,-0.039675828,-0.012733354,-0.012548195,21,100
Market-Adjusted Model,18239,8/16/2022,-0.018580453,0.0069975,0.00854718,21,100
Market-Adjusted Model,18242,8/16/2022,-0.078492101,-0.05342308,-0.051364467,21,100
Market-Adjusted Model,18247,8/16/2022,-0.093023248,0.034046273,-0.065895615,21,100
Market-Adjusted Model,18248,8/16/2022,-0.043632062,-0.01527218,-0.016504429,21,100
Market-Adjusted Model,18253,8/16/2022,0.224181835,0.293336679,0.251309468,21,100
Market-Adjusted Model,18255,8/16/2022,0.099785101,0.139040677,0.126912734,21,100
Market-Adjusted Model,18256,8/16/2022,-0.007315761,0.023853182,0.019811872,21,100
Market-Adjusted Model,18257,8/16/2022,-0.105882356,-0.067996305,-0.078754723,21,100
Market-Adjusted Model,18258,8/16/2022,-0.017078929,0.01202124,0.010048704,21,100
Market-Adjusted Model,18259,8/16/2022,-0.059879536,-0.025490541,-0.032751903,21,100
Market-Adjusted Model,18261,8/16/2022,0.637362605,0.584155025,0.664490238,21,100
Market-Adjusted Model,18266,8/16/2022,-0.022983766,0.002698134,0.004143867,21,100
Market-Adjusted Model,18267,8/16/2022,-0.126155877,-0.095375037,-0.099028244,21,100
Market-Adjusted Model,18272,8/16/2022,-0.002571894,0.023804445,0.02455574,21,100
Market-Adjusted Model,18273,8/16/2022,-0.006206025,0.020424319,0.020921608,21,100
Market-Adjusted Model,18274,8/16/2022,-0.047036084,-0.020251413,-0.01990845,21,100
Market-Adjusted Model,18275,8/16/2022,-0.041675026,-0.016358906,-0.014547393,21,100
Market-Adjusted Model,18276,8/16/2022,0.008704076,0.036310527,0.035831709,21,100
Market-Adjusted Model,18277,8/16/2022,0.016194383,0.046428773,0.043322016,21,100
Market-Adjusted Model,18280,8/16/2022,-0.056413056,-0.030565912,-0.029285423,21,100
Market-Adjusted Model,18281,8/16/2022,-0.048997375,-0.022644846,-0.021869742,21,100
Market-Adjusted Model,18282,8/16/2022,-0.034719223,-0.008648653,-0.00759159,21,100
Market-Adjusted Model,18285,8/16/2022,-0.041735709,-0.015684094,-0.014608076,21,100
Market-Adjusted Model,18290,8/16/2022,-0.029894969,-0.004175069,-0.002767335,21,100
Market-Adjusted Model,18291,8/16/2022,-0.028735758,-0.00320677,-0.001608125,21,100
Market-Adjusted Model,18292,8/16/2022,0.025640995,0.084218108,0.052768628,21,100
Market-Adjusted Model,18293,8/16/2022,-0.00228589,0.023630683,0.024841743,21,100
Market-Adjusted Model,18296,8/16/2022,-0.054892432,-0.029542129,-0.027764799,21,100
Market-Adjusted Model,18297,8/16/2022,-0.033954039,-0.004538229,-0.006826406,21,100
Market-Adjusted Model,18298,8/16/2022,-0.034916201,-0.008395411,-0.007788568,21,100
Market-Adjusted Model,18299,8/16/2022,0.246114008,0.258377645,0.273241641,21,100
Market-Adjusted Model,18302,8/16/2022,0.143396186,0.18180214,0.170523819,21,100
Market-Adjusted Model,18303,8/16/2022,-0.013605429,0.034359308,0.013522204,21,100
Market-Adjusted Model,18304,8/16/2022,-0.065171371,-0.039410928,-0.038043738,21,100
Market-Adjusted Model,18305,8/16/2022,0.132258098,0.170167727,0.159385731,21,100
Market-Adjusted Model,18306,8/16/2022,-0.16701395,-0.140387201,-0.139886317,21,100
Market-Adjusted Model,18309,8/16/2022,0.033194989,0.07670136,0.060322622,21,100
Market-Adjusted Model,18311,8/16/2022,0.216738239,0.274572401,0.243865872,21,100
Market-Adjusted Model,18312,8/16/2022,-0.158380304,-0.124335053,-0.13125267,21,100
Market-Adjusted Model,18314,8/16/2022,-0.145157889,-0.085451248,-0.118030256,21,100
Market-Adjusted Model,18317,8/16/2022,0.151648407,0.182213621,0.178776041,21,100
Market-Adjusted Model,18318,8/16/2022,-0.057827836,-0.033049767,-0.030700203,21,100
Market-Adjusted Model,18320,8/16/2022,-0.643518537,-0.934566256,-0.616390904,21,100
Market-Adjusted Model,18322,8/16/2022,0.096256659,0.132289212,0.123384292,21,100
Market-Adjusted Model,18325,8/16/2022,0.144693798,0.172680653,0.171821431,21,100
Market-Adjusted Model,18327,8/16/2022,0.003363753,0.029089055,0.030491386,21,100
Market-Adjusted Model,18328,8/16/2022,0.037601652,0.066867364,0.064729285,21,100
Market-Adjusted Model,18337,8/16/2022,-0.043366442,-0.015291377,-0.016238809,21,100
Market-Adjusted Model,18338,8/16/2022,-0.023314563,0.003335908,0.00381307,21,100
Market-Adjusted Model,18343,8/16/2022,-0.037664575,-0.012424775,-0.010536942,21,100
Market-Adjusted Model,18344,8/16/2022,0.065263178,0.126071007,0.092390811,21,100
Market-Adjusted Model,18345,8/16/2022,-0.009767629,0.016043342,0.017360004,21,100
Market-Adjusted Model,18346,8/16/2022,-0.020128315,0.006107135,0.006999318,21,100
Market-Adjusted Model,18347,8/16/2022,-0.00922982,0.016763181,0.017897813,21,100
Market-Adjusted Model,18348,8/16/2022,-0.025776343,-0.000280465,0.00135129,21,100
Market-Adjusted Model,18349,8/16/2022,0.039509529,0.067045676,0.066637162,21,100
Market-Adjusted Model,18354,8/16/2022,-0.024102812,0.002754221,0.003024821,21,100
Market-Adjusted Model,18356,8/16/2022,-0.022682494,0.004312027,0.004445139,21,100
Market-Adjusted Model,18357,8/16/2022,0.138964508,0.165666293,0.166092141,21,100
Market-Adjusted Model,18360,8/16/2022,-0.00628927,0.022316685,0.020838363,21,100
Market-Adjusted Model,18361,8/16/2022,-0.068115983,-0.037466249,-0.04098835,21,100
Market-Adjusted Model,18362,8/16/2022,-0.008363993,0.017388421,0.01876364,21,100
Market-Adjusted Model,18363,8/16/2022,-0.081331642,-0.048974478,-0.054204009,21,100
Market-Adjusted Model,18364,8/16/2022,0.005555573,0.382323333,0.032683206,21,100
Market-Adjusted Model,18365,8/16/2022,0.156249993,2.65494758,0.183377626,21,100
Market-Adjusted Model,18368,8/16/2022,0.163835004,0.183665484,0.190962637,21,100
Market-Adjusted Model,18369,8/16/2022,0.011296346,0.037888705,0.038423979,21,100
Market-Adjusted Model,18370,8/16/2022,-0.139670731,-0.096303051,-0.112543098,21,100
Market-Adjusted Model,18372,8/16/2022,-0.156462598,-0.058278939,-0.129334965,21,100
Market-Adjusted Model,18376,8/16/2022,0.042281255,0.087933167,0.069408888,21,100
Market-Adjusted Model,18377,8/16/2022,0.19695612,0.217420271,0.224083753,21,100
Market-Adjusted Model,18380,8/16/2022,-0.028130079,0.011733787,-0.001002446,21,100
Market-Adjusted Model,18384,8/16/2022,-0.036693661,-0.0103941,-0.009566028,21,100
Market-Adjusted Model,18385,8/16/2022,-0.009318372,0.016923353,0.017809262,21,100
Market-Adjusted Model,18386,8/16/2022,-0.028838112,-0.002135082,-0.001710479,21,100
Market-Adjusted Model,18387,8/16/2022,-0.049931736,-0.024526303,-0.022804103,21,100
Market-Adjusted Model,18388,8/16/2022,0.007025743,0.033148768,0.034153376,21,100
Market-Adjusted Model,18389,8/16/2022,0.027797907,0.05440102,0.05492554,21,100
Market-Adjusted Model,18392,8/16/2022,-0.059015072,-0.032258582,-0.031887439,21,100
Market-Adjusted Model,18395,8/16/2022,0.082781458,0.137765668,0.109909092,21,100
Market-Adjusted Model,18396,8/16/2022,0.385281453,0.386553934,0.412409087,21,100
Market-Adjusted Model,18399,8/16/2022,-0.168674685,-0.151560065,-0.141547052,21,100
Market-Adjusted Model,18400,8/16/2022,0.134706799,0.158054101,0.161834432,21,100
Market-Adjusted Model,18401,8/16/2022,-0.122448978,-0.084460072,-0.095321345,21,100
Market-Adjusted Model,18402,8/16/2022,0.061776028,0.100849922,0.088903661,21,100
Market-Adjusted Model,18405,8/16/2022,-0.544554435,-0.672402202,-0.517426802,21,100
Market-Adjusted Model,18406,8/16/2022,-0.066445118,-0.028541538,-0.039317485,21,100
Market-Adjusted Model,18409,8/16/2022,0.082413806,0.108775336,0.109541439,21,100
Market-Adjusted Model,18410,8/16/2022,0.109859195,0.141960047,0.136986829,21,100
Market-Adjusted Model,18411,8/16/2022,0.020543833,0.0468766,0.047671466,21,100
Market-Adjusted Model,18413,8/16/2022,0.114814392,0.157424107,0.141942025,21,100
Market-Adjusted Model,18415,8/16/2022,-0.092409238,-0.056095631,-0.065281605,21,100
Market-Adjusted Model,18416,8/16/2022,-0.101351329,-0.068217246,-0.074223695,21,100
Market-Adjusted Model,18417,8/16/2022,-0.013502238,0.012216478,0.013625395,21,100
Market-Adjusted Model,18418,8/16/2022,0.010368684,0.044539485,0.037496318,21,100
Market-Adjusted Model,18419,8/16/2022,-0.264029458,-0.245375035,-0.236901825,21,100
Market-Adjusted Model,18420,8/16/2022,0.030203413,0.057931181,0.057331046,21,100
Market-Adjusted Model,18421,8/16/2022,0.025401897,0.053010885,0.05252953,21,100
Market-Adjusted Model,18423,8/16/2022,0.216621279,0.234822631,0.243748912,21,100
Market-Adjusted Model,18424,8/16/2022,-0.086820176,-0.058069588,-0.059692543,21,100
Market-Adjusted Model,18425,8/16/2022,0.093578031,0.128385652,0.120705665,21,100
Market-Adjusted Model,18427,8/16/2022,0.05493514,0.153877056,0.082062774,21,100
Market-Adjusted Model,18428,8/16/2022,-0.007243578,0.021725708,0.019884055,21,100
Market-Adjusted Model,18429,8/16/2022,-0.031374315,-0.004747221,-0.004246682,21,100
Market-Adjusted Model,18430,8/16/2022,-0.039813963,-0.013134291,-0.012686329,21,100
Market-Adjusted Model,18431,8/16/2022,-0.05191168,-0.024899985,-0.024784046,21,100
Market-Adjusted Model,18432,8/16/2022,-0.062509892,-0.037648175,-0.035382259,21,100
Market-Adjusted Model,18434,8/16/2022,-0.055983983,-0.029174007,-0.02885635,21,100
Market-Adjusted Model,18438,8/16/2022,0.313573505,0.329694955,0.340701138,21,100
Market-Adjusted Model,18442,8/16/2022,-0.001892218,0.025864038,0.025235415,21,100
Market-Adjusted Model,18443,8/16/2022,-0.014854693,0.010801364,0.012272941,21,100
Market-Adjusted Model,18444,8/16/2022,-0.029790072,-0.00282975,-0.002662439,21,100
Market-Adjusted Model,18445,8/16/2022,-0.036838031,-0.010088172,-0.009710398,21,100
Market-Adjusted Model,18450,8/16/2022,0.000429341,0.027550647,0.027556974,21,100
Market-Adjusted Model,18452,8/16/2022,0.058992855,0.121227803,0.086120489,21,100
Market-Adjusted Model,18453,8/16/2022,0.280060828,0.312229002,0.307188461,21,100
Market-Adjusted Model,18456,8/16/2022,0.385070369,0.372410087,0.412198002,21,100
Market-Adjusted Model,18457,8/16/2022,-0.075471714,-0.016686037,-0.048344081,21,100
Market-Adjusted Model,18458,8/16/2022,0.111888176,0.180291294,0.139015809,21,100
Market-Adjusted Model,18459,8/16/2022,0.146712795,0.164522559,0.173840428,21,100
Market-Adjusted Model,18461,8/16/2022,-0.122933316,-0.073178601,-0.095805683,21,100
Market-Adjusted Model,18464,8/16/2022,-0.296460146,-0.25489148,-0.269332513,21,100
Market-Adjusted Model,18465,8/16/2022,-0.014309596,0.014431582,0.012818037,21,100
Market-Adjusted Model,18466,8/16/2022,0.122828491,0.153251683,0.149956124,21,100
Market-Adjusted Model,18467,8/16/2022,-0.005555559,0.035610699,0.021572074,21,100
Market-Adjusted Model,18468,8/16/2022,-0.060788252,-0.026858134,-0.033660619,21,100
Market-Adjusted Model,18469,8/16/2022,-0.01112404,-0.018772265,-0.018547954,15,100
Market-Adjusted Model,18472,8/16/2022,-0.042971876,-0.017056286,-0.015844243,21,100
Market-Adjusted Model,18480,8/16/2022,-0.015070983,0.013534557,0.01205665,21,100
Market-Adjusted Model,18481,8/16/2022,-0.159216093,-0.144165435,-0.13208846,21,100
Market-Adjusted Model,18482,8/16/2022,0.017142886,0.053453723,0.044270519,21,100
Market-Adjusted Model,18483,8/16/2022,0.016949239,0.086601964,0.044076872,21,100
Market-Adjusted Model,18484,8/16/2022,-0.227440952,-0.203097866,-0.200313319,21,100
Market-Adjusted Model,18485,8/16/2022,0.098549235,0.139547078,0.125676868,21,100
Market-Adjusted Model,18513,8/16/2022,0.030797115,0.064266311,0.057924748,21,100
Market-Adjusted Model,18514,8/16/2022,0.052453656,0.092364998,0.079581289,21,100
Market-Adjusted Model,18515,8/16/2022,0.153389659,0.176285209,0.180517292,21,100
Market-Adjusted Model,18516,8/16/2022,-0.040983955,-0.015726314,-0.013856322,21,100
Market-Adjusted Model,18517,8/16/2022,0.002207441,0.027925826,0.029335074,21,100
Market-Adjusted Model,18520,8/16/2022,-0.014978362,0.010958475,0.012149271,21,100
Market-Adjusted Model,18521,8/16/2022,-0.016202857,0.009792105,0.010924776,21,100
Market-Adjusted Model,18522,8/16/2022,-0.022047705,0.004231784,0.005079928,21,100
Market-Adjusted Model,18523,8/16/2022,-0.019043909,0.006546537,0.008083724,21,100
Market-Adjusted Model,18524,8/16/2022,-0.021036265,0.004524115,0.006091369,21,100
Market-Adjusted Model,18525,8/16/2022,-0.022820401,0.002698691,0.004307232,21,100
Market-Adjusted Model,18528,8/16/2022,-0.058480955,-0.03141536,-0.031353322,21,100
Market-Adjusted Model,18529,8/16/2022,0.366482571,0.38838216,0.393610204,21,100
Market-Adjusted Model,18530,8/16/2022,-0.003580909,0.023004061,0.023546724,21,100
Market-Adjusted Model,18531,8/16/2022,0.001660133,0.027381249,0.028787767,21,100
Market-Adjusted Model,18532,8/16/2022,-0.00945183,0.019249366,0.017675804,21,100
Market-Adjusted Model,18533,8/16/2022,-0.107720891,-0.048073172,-0.080593258,21,100
Market-Adjusted Model,18535,8/16/2022,-0.025571176,0.00110824,0.001556457,21,100
Market-Adjusted Model,18536,8/16/2022,-0.033034113,-0.007555218,-0.00590648,21,100
Market-Adjusted Model,18537,8/16/2022,-0.026915074,0.00020954,0.000212559,21,100
Market-Adjusted Model,18538,8/16/2022,-0.018289162,0.009566478,0.008838471,21,100
Market-Adjusted Model,18539,8/16/2022,-0.109181207,-0.073499426,-0.082053574,21,100
Market-Adjusted Model,18540,8/16/2022,0.012667735,0.038361509,0.039795368,21,100
Market-Adjusted Model,18541,8/16/2022,0.003509467,0.030146351,0.030637101,21,100
Market-Adjusted Model,18542,8/16/2022,-0.040644558,-0.01128525,-0.013516925,21,100
Market-Adjusted Model,18545,8/16/2022,0.056051956,0.043844786,0.045549517,17,100
Market-Adjusted Model,18546,8/16/2022,-0.09589942,-0.03225013,-0.068771787,21,100
Market-Adjusted Model,18547,8/16/2022,-0.34683953,-0.362758283,-0.319711897,21,100
Market-Adjusted Model,18548,8/16/2022,-0.023958931,0.00722012,0.003168702,21,100
Market-Adjusted Model,18549,8/16/2022,0.070351812,0.146743167,0.097479445,21,100
Market-Adjusted Model,18552,8/16/2022,-0.079295186,0.001784443,-0.052167553,21,100
Market-Adjusted Model,18553,8/16/2022,0.040816316,0.094896912,0.067943949,21,100
Market-Adjusted Model,18554,8/16/2022,-0.017473937,0.01151379,0.009653696,21,100
Market-Adjusted Model,18555,8/16/2022,0.078571377,0.125335624,0.10569901,21,100
Market-Adjusted Model,18556,8/16/2022,-0.127983865,-0.053376319,-0.100856232,21,100
Market-Adjusted Model,18557,8/16/2022,-0.012177652,0.024380351,0.014949982,21,100
Market-Adjusted Model,18558,8/16/2022,-0.093567295,-0.03046433,-0.066439662,21,100
Market-Adjusted Model,18559,8/16/2022,0.05147054,0.094928806,0.078598173,21,100
Market-Adjusted Model,18560,8/16/2022,0.050970517,0.076504376,0.07809815,21,100
Market-Adjusted Model,18561,8/16/2022,0.030692323,0.069805647,0.057819957,21,100
Market-Adjusted Model,18562,8/16/2022,0.222222221,0.257898445,0.249349854,21,100
Market-Adjusted Model,18563,8/16/2022,0.258215972,0.261095208,0.285343605,21,100
Market-Adjusted Model,18566,8/16/2022,-0.138784498,-0.11307735,-0.111656865,21,100
Market-Adjusted Model,18567,8/16/2022,0.013874079,-0.037235541,-0.037887123,11,100
Market-Adjusted Model,18568,8/16/2022,-0.18166939,-0.165632928,-0.154541757,21,100
Market-Adjusted Model,18571,8/16/2022,0.148514851,0.224389893,0.175642484,21,100
Market-Adjusted Model,18572,8/16/2022,-0.234467641,-0.197623278,-0.207340008,21,100
Market-Adjusted Model,18573,8/16/2022,-0.08301306,-0.056742213,-0.055885427,21,100
Market-Adjusted Model,18575,8/16/2022,-0.051088278,-0.024508709,-0.023960645,21,100
Market-Adjusted Model,18576,8/16/2022,0.167073114,0.204667916,0.194200747,21,100
Market-Adjusted Model,18578,8/16/2022,0.033477263,0.068437634,0.060604897,21,100
Market-Adjusted Model,18579,8/16/2022,-0.152933209,-0.136970608,-0.125805576,21,100
Market-Adjusted Model,18580,8/16/2022,-0.17478263,-0.137505379,-0.147654996,21,100
