Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,16938,2022-08-16,0.1152263223,0.1509880931,0.1423539554,21,100
Market-Adjusted Model,16939,2022-08-16,-0.122590001,-0.093564618,-0.095462368,21,100
Market-Adjusted Model,16940,2022-08-16,-0.063492099,-0.014844047,-0.036364466,21,100
Market-Adjusted Model,16948,2022-08-16,-0.033647992,-0.008421607,-0.006520359,21,100
Market-Adjusted Model,16949,2022-08-16,-0.018297685,0.00736633,0.0088299482,21,100
Market-Adjusted Model,16952,2022-08-16,-0.038626588,-0.012979113,-0.011498955,21,100
Market-Adjusted Model,16953,2022-08-16,-0.021944507,0.0036925249,0.0051831264,21,100
Market-Adjusted Model,16954,2022-08-16,-0.020057296,0.0056929318,0.0070703369,21,100
Market-Adjusted Model,16955,2022-08-16,-0.036373799,-0.01076024,-0.009246166,21,100
Market-Adjusted Model,16956,2022-08-16,0.0004380929,0.0264446272,0.0275657261,21,100
Market-Adjusted Model,16958,2022-08-16,-0.008638793,0.0180104245,0.0184888405,21,100
Market-Adjusted Model,16959,2022-08-16,-0.041713756,-0.015953844,-0.014586123,21,100
Market-Adjusted Model,16960,2022-08-16,0.0001800184,0.0264799779,0.0273076515,21,100
Market-Adjusted Model,16961,2022-08-16,-0.121521287,-0.082766867,-0.094393654,21,100
Market-Adjusted Model,16962,2022-08-16,0.2096774071,0.264096251,0.2368050402,21,100
Market-Adjusted Model,16963,2022-08-16,0.0597826161,0.0911383525,0.0869102492,21,100
Market-Adjusted Model,16964,2022-08-16,-0.193243279,-0.161451602,-0.166115646,21,100
Market-Adjusted Model,16965,2022-08-16,-0.075636359,-0.04903061,-0.048508726,21,100
Market-Adjusted Model,16966,2022-08-16,0.0027255589,0.028485568,0.029853192,21,100
Market-Adjusted Model,16967,2022-08-16,-0.226055183,-0.183873509,-0.19892755,21,100
Market-Adjusted Model,16968,2022-08-16,0.0399346331,0.0781827757,0.0670622663,21,100
Market-Adjusted Model,16971,2022-08-16,0.0987366759,0.1281389681,0.125864309,21,100
Market-Adjusted Model,16974,2022-08-16,-0.554507972,-0.557394444,-0.527380339,21,100
Market-Adjusted Model,16975,2022-08-16,0.001346227,0.0313633636,0.0284738601,21,100
Market-Adjusted Model,16976,2022-08-16,-0.000569068,0.02739294,0.0265585653,21,100
Market-Adjusted Model,16979,2022-08-16,0.0050446638,0.0312467197,0.0321722969,21,100
Market-Adjusted Model,16981,2022-08-16,-0.038923388,-0.007569607,-0.011795755,21,100
Market-Adjusted Model,16982,2022-08-16,-0.003463947,0.028576714,0.0236636863,21,100
Market-Adjusted Model,16983,2022-08-16,0.0190870995,0.0454006292,0.0462147326,21,100
Market-Adjusted Model,16987,2022-08-16,-0.436917143,-0.510879322,-0.40978951,21,100
Market-Adjusted Model,16989,2022-08-16,0.0611251996,0.0978512445,0.0882528327,21,100
Market-Adjusted Model,16990,2022-08-16,0.0099685363,0.0567150124,0.0370961695,21,100
Market-Adjusted Model,16991,2022-08-16,0.0167099458,0.0435828484,0.0438375789,21,100
Market-Adjusted Model,16992,2022-08-16,0.0056337986,0.0451412825,0.0327614318,21,100
Market-Adjusted Model,16995,2022-08-16,0.0151024131,0.0422302759,0.0422300462,21,100
Market-Adjusted Model,16998,2022-08-16,0.0333333025,0.0729604965,0.0604609357,21,100
Market-Adjusted Model,16999,2022-08-16,0.3804086587,0.3791680743,0.4075362918,21,100
Market-Adjusted Model,17000,2022-08-16,0.7879518613,0.6856010626,0.8150794944,21,100
Market-Adjusted Model,17001,2022-08-16,-0.044095233,-0.017564791,-0.0169676,21,100
Market-Adjusted Model,17003,2022-08-16,-0.041867892,-0.016529511,-0.014740259,21,100
Market-Adjusted Model,17004,2022-08-16,-0.001482079,0.0250069325,0.0256455542,21,100
Market-Adjusted Model,17005,2022-08-16,0.0289523671,0.0573280941,0.0560800003,21,100
Market-Adjusted Model,17008,2022-08-16,-0.041427773,-0.015832907,-0.01430014,21,100
Market-Adjusted Model,17009,2022-08-16,-0.009157976,0.0204702819,0.0179696568,21,100
Market-Adjusted Model,17010,2022-08-16,-0.022159518,0.0033595897,0.004968115,21,100
Market-Adjusted Model,17011,2022-08-16,-0.034841768,-0.009661442,-0.007714135,21,100
Market-Adjusted Model,17012,2022-08-16,-0.085729359,-0.06237668,-0.058601726,21,100
Market-Adjusted Model,17015,2022-08-16,-0.012209998,0.0170003373,0.0149176349,21,100
Market-Adjusted Model,17016,2022-08-16,-0.035315967,-0.008113171,-0.008188334,21,100
Market-Adjusted Model,17018,2022-08-16,-0.029022632,-0.003469493,-0.001894999,21,100
Market-Adjusted Model,17019,2022-08-16,-0.125779851,-0.100413873,-0.098652218,21,100
Market-Adjusted Model,17020,2022-08-16,-0.028434853,-0.001418263,-0.00130722,21,100
Market-Adjusted Model,17023,2022-08-16,-0.192905204,-0.165265081,-0.165777571,21,100
Market-Adjusted Model,17030,2022-08-16,-0.067078078,-0.042676301,-0.039950444,21,100
Market-Adjusted Model,17031,2022-08-16,-0.032568344,-0.005939238,-0.005440711,21,100
Market-Adjusted Model,17032,2022-08-16,0.0591054167,0.0887497633,0.0862330498,21,100
Market-Adjusted Model,17033,2022-08-16,-0.123839045,-0.090230162,-0.096711412,21,100
Market-Adjusted Model,17034,2022-08-16,-0.12010136,-0.097326123,-0.092973726,21,100
Market-Adjusted Model,17035,2022-08-16,-0.073909682,-0.04560488,-0.046782049,21,100
Market-Adjusted Model,17036,2022-08-16,0.0222327938,0.0540551872,0.0493604269,21,100
Market-Adjusted Model,17037,2022-08-16,0.0244936634,-0.024792682,-0.025189166,10,100
Market-Adjusted Model,17038,2022-08-16,-0.088737191,-0.001559115,-0.061609558,21,100
Market-Adjusted Model,17039,2022-08-16,0.1885127622,0.2105315183,0.2156403954,21,100
Market-Adjusted Model,17041,2022-08-16,-0.211459713,-0.18525923,-0.184332079,21,100
Market-Adjusted Model,17042,2022-08-16,-0.060360389,0.0457450789,-0.033232756,21,100
Market-Adjusted Model,17043,2022-08-16,-0.17773658,-0.145745441,-0.150608947,21,100
Market-Adjusted Model,17044,2022-08-16,0.2847759512,0.3322495371,0.3119035844,21,100
Market-Adjusted Model,17045,2022-08-16,0.0017888383,0.0426115608,0.0289164714,21,100
Market-Adjusted Model,17051,2022-08-16,-0.058325477,-0.013055537,-0.031197844,21,100
Market-Adjusted Model,17052,2022-08-16,-0.068867567,-0.044225951,-0.041739934,21,100
Market-Adjusted Model,17053,2022-08-16,-0.021287915,0.0055660696,0.0058397182,21,100
Market-Adjusted Model,17055,2022-08-16,-0.026950341,0.0026695579,0.0001772924,21,100
Market-Adjusted Model,17058,2022-08-16,0.1139518162,0.2085902099,0.1410794493,21,100
Market-Adjusted Model,17059,2022-08-16,-0.000381499,0.0259206365,0.0267461343,21,100
Market-Adjusted Model,17060,2022-08-16,-0.030446071,-0.004518552,-0.003318438,21,100
Market-Adjusted Model,17061,2022-08-16,-0.058256551,-0.032934902,-0.031128918,21,100
Market-Adjusted Model,17062,2022-08-16,-0.050993964,-0.025739088,-0.023866331,21,100
Market-Adjusted Model,17063,2022-08-16,-0.010302351,0.0165627342,0.0168252825,21,100
Market-Adjusted Model,17066,2022-08-16,-0.048840709,-0.022627769,-0.021713076,21,100
Market-Adjusted Model,17067,2022-08-16,-0.014733409,0.0128526282,0.0123942241,21,100
Market-Adjusted Model,17068,2022-08-16,-0.05248508,-0.026903314,-0.025357447,21,100
Market-Adjusted Model,17069,2022-08-16,-0.053431382,-0.027001972,-0.026303748,21,100
Market-Adjusted Model,17070,2022-08-16,-0.033154769,-0.007282915,-0.006027136,21,100
Market-Adjusted Model,17071,2022-08-16,-0.068517727,-0.042765316,-0.041390094,21,100
Market-Adjusted Model,17073,2022-08-16,0.0798022698,0.1150153472,0.1069299029,21,100
Market-Adjusted Model,17074,2022-08-16,-0.066574182,-0.041322342,-0.039446549,21,100
Market-Adjusted Model,17075,2022-08-16,-0.006242257,0.0211028416,0.0208853762,21,100
Market-Adjusted Model,17076,2022-08-16,-0.020644955,0.0062167683,0.0064826779,21,100
Market-Adjusted Model,17077,2022-08-16,0.1025220558,0.1270750046,0.129649689,21,100
Market-Adjusted Model,17078,2022-08-16,-0.024172541,0.002550407,0.0029550921,21,100
Market-Adjusted Model,17081,2022-08-16,0.0346277246,0.0601844253,0.0617553578,21,100
Market-Adjusted Model,17082,2022-08-16,-0.00554286,0.0216634904,0.0215847729,21,100
Market-Adjusted Model,17083,2022-08-16,-0.031585053,-0.004813924,-0.00445742,21,100
Market-Adjusted Model,17084,2022-08-16,-0.032387666,-0.005759741,-0.005260033,21,100
Market-Adjusted Model,17085,2022-08-16,-0.020295697,0.0069539332,0.0068319358,21,100
Market-Adjusted Model,17086,2022-08-16,-0.01975095,0.0065297362,0.0073766829,21,100
Market-Adjusted Model,17087,2022-08-16,-0.019672425,0.0068844424,0.007455208,21,100
Market-Adjusted Model,17088,2022-08-16,0.0172413593,0.0622331292,0.0443689924,21,100
Market-Adjusted Model,17089,2022-08-16,-0.025015612,0.0021201846,0.0021120211,21,100
Market-Adjusted Model,17090,2022-08-16,0.0529838106,0.1613621793,0.0801114438,21,100
Market-Adjusted Model,17091,2022-08-16,-0.237999978,-0.213652262,-0.210872345,21,100
Market-Adjusted Model,17092,2022-08-16,0.0998308269,0.1277021446,0.12695846,21,100
Market-Adjusted Model,17093,2022-08-16,0.0262452457,0.0548148589,0.0533728788,21,100
Market-Adjusted Model,17094,2022-08-16,0.1798561158,0.1997632817,0.206983749,21,100
Market-Adjusted Model,17095,2022-08-16,-0.02060526,0.0078287327,0.0065223734,21,100
Market-Adjusted Model,17096,2022-08-16,-0.033057867,-0.003064158,-0.005930233,21,100
Market-Adjusted Model,17100,2022-08-16,-0.160550489,-0.144680546,-0.133422856,21,100
Market-Adjusted Model,17103,2022-08-16,-0.107636404,-0.04397633,-0.080508771,21,100
Market-Adjusted Model,17104,2022-08-16,0.0552367684,0.0923286528,0.0823644015,21,100
Market-Adjusted Model,17105,2022-08-16,-0.292307649,-0.275704487,-0.265180016,21,100
Market-Adjusted Model,17106,2022-08-16,-0.087761202,-0.021659405,-0.060633568,21,100
Market-Adjusted Model,17107,2022-08-16,0.1589488867,0.1904242064,0.1860765198,21,100
Market-Adjusted Model,17108,2022-08-16,-0.039616605,-0.012768223,-0.012488972,21,100
Market-Adjusted Model,17109,2022-08-16,-0.339469023,-0.35962887,-0.31234139,21,100
Market-Adjusted Model,17110,2022-08-16,-0.127169774,-0.07953199,-0.100042141,21,100
Market-Adjusted Model,17112,2022-08-16,-0.022585238,0.0029674921,0.004542395,21,100
Market-Adjusted Model,17113,2022-08-16,0.1685393086,0.2995234017,0.1956669417,21,100
Market-Adjusted Model,17115,2022-08-16,-0.106719359,-0.062297373,-0.079591726,21,100
Market-Adjusted Model,17116,2022-08-16,-0.007067125,0.0438211539,0.0200605082,21,100
Market-Adjusted Model,17117,2022-08-16,0.0879410467,0.1133921033,0.1150686799,21,100
Market-Adjusted Model,17120,2022-08-16,-0.216494867,-0.166907505,-0.189367234,21,100
Market-Adjusted Model,17121,2022-08-16,-0.011532155,0.015722176,0.0155954783,21,100
Market-Adjusted Model,17122,2022-08-16,0.1922290619,0.2116606992,0.2193566951,21,100
Market-Adjusted Model,17123,2022-08-16,-0.033095188,-0.005715488,-0.005967555,21,100
Market-Adjusted Model,17124,2022-08-16,-0.02931179,-0.003602513,-0.002184157,21,100
Market-Adjusted Model,17125,2022-08-16,-0.151663144,-0.128923355,-0.124535511,21,100
Market-Adjusted Model,17126,2022-08-16,-0.053767604,-0.022601429,-0.026639971,21,100
Market-Adjusted Model,17130,2022-08-16,-0.06721534,-0.034134736,-0.040087707,21,100
Market-Adjusted Model,17131,2022-08-16,-0.070460706,-0.037523646,-0.043333073,21,100
Market-Adjusted Model,17132,2022-08-16,-0.028709186,-0.001863172,-0.001581553,21,100
Market-Adjusted Model,17133,2022-08-16,-0.219784251,-0.215202899,-0.192656618,21,100
Market-Adjusted Model,17134,2022-08-16,-0.207195127,-0.174995505,-0.180067494,21,100
Market-Adjusted Model,17135,2022-08-16,-0.113895166,-0.08509393,-0.086767533,21,100
Market-Adjusted Model,17137,2022-08-16,-0.152045588,-0.133353178,-0.124917955,21,100
Market-Adjusted Model,17138,2022-08-16,-0.026781424,0.0002379827,0.0003462086,21,100
Market-Adjusted Model,17139,2022-08-16,-0.097142802,-0.062291103,-0.070015169,21,100
Market-Adjusted Model,17140,2022-08-16,-0.039362644,0.0048227806,-0.012235011,21,100
Market-Adjusted Model,17141,2022-08-16,-0.139240521,-0.114000619,-0.112112888,21,100
Market-Adjusted Model,17142,2022-08-16,0.0008815082,0.0320764621,0.0280091413,21,100
Market-Adjusted Model,17144,2022-08-16,0.0169089357,0.0430905394,0.0440365689,21,100
Market-Adjusted Model,17146,2022-08-16,-0.16666663,-0.124251759,-0.139538997,21,100
Market-Adjusted Model,17147,2022-08-16,-0.122510831,-0.049497148,-0.095383198,21,100
Market-Adjusted Model,17148,2022-08-16,-0.022568199,0.0043545261,0.004559434,21,100
Market-Adjusted Model,17150,2022-08-16,0.0625000017,0.1015532252,0.0896276348,21,100
Market-Adjusted Model,17151,2022-08-16,0.0139577202,0.0440084976,0.0410853534,21,100
Market-Adjusted Model,17155,2022-08-16,-0.390645629,-0.1859693,-0.363517996,21,100
Market-Adjusted Model,17157,2022-08-16,0.134929871,0.1663546706,0.1620575041,21,100
Market-Adjusted Model,17178,2022-08-16,-0.01888063,0.0210433304,0.0082470035,21,100
Market-Adjusted Model,17183,2022-08-16,-0.004774048,0.021381005,0.0223535853,21,100
Market-Adjusted Model,17184,2022-08-16,-0.021441181,0.0040867477,0.0056864522,21,100
Market-Adjusted Model,17190,2022-08-16,-0.005107869,0.0206179402,0.0220197645,21,100
Market-Adjusted Model,17191,2022-08-16,-0.002896342,0.0253904975,0.0242312911,21,100
Market-Adjusted Model,17192,2022-08-16,-0.0502043,-0.018687599,-0.023076667,21,100
Market-Adjusted Model,17193,2022-08-16,-0.01425258,0.0160665798,0.0128750531,21,100
Market-Adjusted Model,17200,2022-08-16,-0.01200485,0.0154397329,0.0151227829,21,100
Market-Adjusted Model,17201,2022-08-16,0.3041666611,0.3070049823,0.3312942942,21,100
Market-Adjusted Model,17205,2022-08-16,0.0146075416,0.0426223145,0.0417351748,21,100
Market-Adjusted Model,17213,2022-08-16,-0.062856485,-0.038553742,-0.035728852,21,100
Market-Adjusted Model,17214,2022-08-16,-0.052850574,-0.027912468,-0.025722941,21,100
Market-Adjusted Model,17221,2022-08-16,0.1110310063,0.141553062,0.1381586395,21,100
Market-Adjusted Model,17222,2022-08-16,-0.190573781,-0.180160792,-0.163446148,21,100
Market-Adjusted Model,17223,2022-08-16,0.0206896652,0.0510294551,0.0478172984,21,100
Market-Adjusted Model,17226,2022-08-16,-0.096724766,-0.073844153,-0.069597133,21,100
Market-Adjusted Model,17227,2022-08-16,-0.115102025,-0.090368125,-0.087974392,21,100
Market-Adjusted Model,17228,2022-08-16,-0.020263721,0.005422639,0.0068639118,21,100
Market-Adjusted Model,17229,2022-08-16,-0.028486864,-0.001757864,-0.001359231,21,100
Market-Adjusted Model,17230,2022-08-16,-0.053327261,-0.020989855,-0.026199628,21,100
Market-Adjusted Model,17234,2022-08-16,0.6915910344,0.8502090673,0.7187186676,21,100
Market-Adjusted Model,17235,2022-08-16,-0.035133857,-0.009229467,-0.008006223,21,100
Market-Adjusted Model,17236,2022-08-16,-0.039395198,-0.013974873,-0.012267565,21,100
Market-Adjusted Model,17237,2022-08-16,-0.022123374,0.0036966115,0.0050042588,21,100
Market-Adjusted Model,17238,2022-08-16,-0.038133324,-0.011497548,-0.011005691,21,100
Market-Adjusted Model,17243,2022-08-16,-0.045622661,-0.020016221,-0.018495027,21,100
Market-Adjusted Model,17244,2022-08-16,-0.034669526,-0.008696008,-0.007541893,21,100
Market-Adjusted Model,17245,2022-08-16,-0.258064541,-0.244834231,-0.230936908,21,100
Market-Adjusted Model,17246,2022-08-16,-0.071748912,-0.046066417,-0.044621279,21,100
Market-Adjusted Model,17247,2022-08-16,-0.018223208,0.0083886736,0.0089044253,21,100
Market-Adjusted Model,17249,2022-08-16,-0.050874455,-0.024287938,-0.023746821,21,100
Market-Adjusted Model,17250,2022-08-16,0.1191046932,0.1512973623,0.1462323263,21,100
Market-Adjusted Model,17251,2022-08-16,0.1927272549,0.2351548492,0.2198548881,21,100
Market-Adjusted Model,17252,2022-08-16,0.5163934142,0.4872218093,0.5435210473,21,100
Market-Adjusted Model,17253,2022-08-16,-0.056682565,-0.03150421,-0.029554932,21,100
Market-Adjusted Model,17254,2022-08-16,0.4096834726,0.43445395,0.4368111058,21,100
Market-Adjusted Model,17262,2022-08-16,0.0566037124,0.1078080653,0.0837313456,21,100
Market-Adjusted Model,17263,2022-08-16,-0.024096367,0.0138978844,0.0030312661,21,100
Market-Adjusted Model,17264,2022-08-16,-0.031409799,-0.005386495,-0.004282166,21,100
Market-Adjusted Model,17265,2022-08-16,-0.037446798,-0.011166194,-0.010319165,21,100
Market-Adjusted Model,17266,2022-08-16,-0.2440476,-0.207069808,-0.216919967,21,100
Market-Adjusted Model,17269,2022-08-16,0.0217881058,0.0683390356,0.0489157389,21,100
Market-Adjusted Model,17270,2022-08-16,-0.271739121,-0.251430632,-0.244611488,21,100
Market-Adjusted Model,17271,2022-08-16,-0.033766935,0.0107852951,-0.006639302,21,100
Market-Adjusted Model,17272,2022-08-16,-0.173333316,-0.149231557,-0.146205682,21,100
Market-Adjusted Model,17281,2022-08-16,0.0363804983,0.0731581752,0.0635081315,21,100
Market-Adjusted Model,17286,2022-08-16,0.0767263251,0.1157050894,0.1038539583,21,100
Market-Adjusted Model,17287,2022-08-16,-0.036117348,-0.008226441,-0.008989715,21,100
Market-Adjusted Model,17296,2022-08-16,-0.045447045,-0.018028652,-0.018319412,21,100
Market-Adjusted Model,17297,2022-08-16,-0.012731752,0.0136004719,0.0143958811,21,100
Market-Adjusted Model,17298,2022-08-16,-0.057656482,-0.032545661,-0.030528849,21,100
Market-Adjusted Model,17300,2022-08-16,0.0064363253,0.0329889914,0.0335639584,21,100
Market-Adjusted Model,17301,2022-08-16,0.128654925,0.159707715,0.1557825581,21,100
Market-Adjusted Model,17302,2022-08-16,-0.055214726,-0.029227654,-0.028087093,21,100
Market-Adjusted Model,17303,2022-08-16,0.0012849115,0.02890517,0.0284125446,21,100
Market-Adjusted Model,17307,2022-08-16,-0.032738934,-0.006535449,-0.005611301,21,100
Market-Adjusted Model,17309,2022-08-16,0.1181262498,0.1569717584,0.145253883,21,100
Market-Adjusted Model,17310,2022-08-16,0.2715105274,0.2711413559,0.2986381606,21,100
Market-Adjusted Model,17313,2022-08-16,-0.023687886,0.0287290434,0.0034397472,21,100
Market-Adjusted Model,17315,2022-08-16,-0.000735307,0.0546460359,0.0263923262,21,100
Market-Adjusted Model,17316,2022-08-16,-0.066037745,-0.014105916,-0.038910112,21,100
Market-Adjusted Model,17317,2022-08-16,-0.218154066,-0.186000863,-0.191026433,21,100
Market-Adjusted Model,17318,2022-08-16,-0.13028842,-0.096409441,-0.103160787,21,100
Market-Adjusted Model,17323,2022-08-16,-0.236355916,-0.207428958,-0.209228283,21,100
Market-Adjusted Model,17324,2022-08-16,-0.051428593,-0.01713067,-0.02430096,21,100
Market-Adjusted Model,17325,2022-08-16,-0.181121139,-0.142421848,-0.153993506,21,100
Market-Adjusted Model,17326,2022-08-16,-0.147142843,-0.104920682,-0.12001521,21,100
Market-Adjusted Model,17327,2022-08-16,0.0115089127,0.0416222546,0.0386365458,21,100
Market-Adjusted Model,17328,2022-08-16,-0.053558297,-0.025621757,-0.026430664,21,100
Market-Adjusted Model,17330,2022-08-16,0.0362694374,0.0749608695,0.0633970705,21,100
Market-Adjusted Model,17332,2022-08-16,-0.031049277,-0.001767989,-0.003921644,21,100
Market-Adjusted Model,17341,2022-08-16,0.0480782113,0.0838140536,0.0752058444,21,100
Market-Adjusted Model,17342,2022-08-16,-0.05336838,-0.025724734,-0.026240747,21,100
Market-Adjusted Model,17343,2022-08-16,-0.165803122,-0.146613915,-0.138675489,21,100
Market-Adjusted Model,17344,2022-08-16,0.1347150829,0.1908072491,0.161842716,21,100
Market-Adjusted Model,17345,2022-08-16,-0.09442413,0.1958735939,-0.067296497,21,100
Market-Adjusted Model,17346,2022-08-16,-0.007289886,0.0348951472,0.0198377468,21,100
Market-Adjusted Model,17349,2022-08-16,-0.007982554,0.0282610174,0.0191450787,21,100
Market-Adjusted Model,17350,2022-08-16,-0.012571391,0.0146729925,0.0145562418,21,100
Market-Adjusted Model,17351,2022-08-16,0.0317538497,0.0733176786,0.0588814828,21,100
Market-Adjusted Model,17353,2022-08-16,-0.014122518,0.0130254537,0.0130051148,21,100
